AVAILABILITY_365;CALCULATED_HOST_LISTINGS_COUNT;HOST_ID;HOST_NAME;ID;LAST_REVIEW;LATITUDE;LONGITUDE;MINIMUM_NIGHTS;NAME;NEIGHBOURHOOD;NEIGHBOURHOOD_GROUP;NUMBER_OF_REVIEWS;PRICE;REVIEWS_PER_MONTH;ROOM_TYPE
0;1;10246791;Jeanne;21154484;;5.250.941.293.403.410;1.346.055.530.411.160;3;One bedroom in a cosy flat in the heart of Berlin;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;0;0;;Private room
5;1;167202681;Raafat;22739713;05/11/2018;52.525.637.835.589.000;13.367.184.854.943.500;1;Schöne Zimmer in der Nähe vom Hb;Moabit Ost;Mitte;87;0;9.32;Private room
0;3;81030660;Isabell;20448073;;52.490.156.511.714.500;1.337.674.539.639.070;1;*Nice and central room + own balcony in Kreuzberg*;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;0;0;;Private room
124;1;49435601;Svenja;18612697;07/10/2018;5.242.035.748.459.900;1.336.627.505.411.740;1;Double room and kangaroos in Berlin;Marienfelde;Tempelhof - Schöneberg;26;0;1.43;Private room
10;3;83835882;Andi Und Maria;20218037;25/10/2018;5.251.065.661.518.390;13.379.386.653.080.000;1;Your Room in a large Apartment Potsdamer Platz;Regierungsviertel;Mitte;70;0;5.11;Private room
0;3;23943422;Stephan;20317884;04/09/2017;5.253.657.392.366.990;13.429.483.063.522.900;2;Beautiful apartment in Prenzlauer Berg;Prenzlauer Berg Süd;Pankow;1;0;0.07;Entire home/apt
343;17;1210739;TRIO Apartment Hotel;20671210;25/09/2018;5.251.892.958.238.170;13.525.893.780.830.900;3;Modernes Superior Apartment in ruhiger Lage;Marzahn-Süd;Marzahn - Hellersdorf;3;0;0.67;Entire home/apt
230;4;127309004;Kim;20717658;27/07/2018;5.250.583.788.224.840;13.465.071.124.332.800;3;S12 Sonntagstraße Prenzlauer Berg;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;4;0;0.32;Entire home/apt
0;1;159867873;Dhia;21911198;12/10/2018;52.460.238.565.427.400;13.333.189.859.871.200;1;Single bed in a small cosy appartement.;Albrechtstr.;Steglitz - Zehlendorf;10;8;1.49;Shared room
319;14;1391772;Sunflower Hostel;265416;17/10/2018;5.250.999.186.519.370;13.446.542.242.549.900;1;Colorful 6-bed-room in Berlin;Karl-Marx-Allee-Süd;Friedrichshain-Kreuzberg;58;9;0.73;Shared room
0;2;31643602;Steven;20189800;11/07/2018;5.251.188.590.886.390;1.346.821.861.667.080;2;TOP Lage in Fhain / Nähe Frankfurter Allee;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;7;10;0.47;Entire home/apt
0;1;46693909;Daniel;10834879;02/02/2016;5.248.205.784.027.950;13.437.810.080.482.100;1;Cheap Room Free;Reuterstraße;Neukölln;1;11;0.03;Private room
0;1;73996689;Clara Maj;14443689;17/09/2017;5.246.392.457.376.950;13.378.702.341.419.800;5;Bright Cosy Room;Tempelhof;Tempelhof - Schöneberg;5;12;0.18;Private room
0;2;24757938;Amira;9734774;;5.246.485.009.401.350;13.374.482.790.307.800;1;Sunny Room in Top Floor Apartment;Tempelhof;Tempelhof - Schöneberg;0;13;;Private room
0;1;51107633;Tina;22303688;;5.248.696.267.499.850;13.439.511.915.478.100;1;Perfectly closed to amazing spots !;Reuterstraße;Neukölln;0;14;;Private room
0;1;169248909;Louis;22874157;;525.327.910.404.877;13.345.569.109.193.700;7;Studenten WG-Zimmer in Moabit;Moabit Ost;Mitte;0;15;;Private room
8;1;15409654;Andrea;7465393;27/10/2018;52.461.165.964.367.300;13.434.454.179.780.400;7;Room in spacious & bright apartment;Britz;Neukölln;3;16;0.08;Private room
0;1;145397338;Markus;20392361;13/09/2018;5.250.650.552.393.510;133.011.448.036.512;6;Big & Bright room in Charlottenburg, Berlin;Neue Kantstraße;Charlottenburg-Wilm.;11;17;0.75;Private room
0;1;28242404;Tamás;23105909;31/03/2018;525.466.642.098.268;13.345.003.155.667.700;5;Spacious and bright double room;Parkviertel;Mitte;2;18;0.25;Private room
0;1;15681033;Robert;14042636;;5.246.547.829.630.880;13.488.524.861.309.000;14;Furnished 25 m2 room,  nice connection with S-Bahn;Baumschulenweg;Treptow - Köpenick;0;19;;Private room
0;1;48858329;Nikolaos;9424409;;5.243.322.030.488.290;13.214.287.367.473.100;1;N-Lelidis-Zimmer;Zehlendorf  Südwest;Steglitz - Zehlendorf;0;20;;Private room
32;2;20928021;Vivien;29559106;04/11/2018;52.524.605.406.821.900;13.331.055.962.562.500;1;Central, frisch renovierte Altbauwohnung;Moabit West;Mitte;2;21;2.0;Private room
310;1;17762172;Érica;5404544;18/07/2016;5.247.566.870.990.780;13.433.594.254.935.000;5;cozy room in neukölln;Neuköllner Mitte/Zentrum;Neukölln;7;22;0.17;Private room
0;1;125320201;Victoria;18168180;;5.255.906.097.027.490;13.464.873.884.180.100;1;Little and bright retro charme, room in a wg;Weißensee Ost;Pankow;0;23;;Private room
0;1;3173491;Penny;19618121;29/10/2018;52.482.305.268.938.400;1.342.677.226.519.900;4;Aïry cozy room with plants in the <3 of Neukölln;Neuköllner Mitte/Zentrum;Neukölln;6;24;0.45;Private room
0;1;10470457;Adeline;6393792;25/08/2017;52.550.501.393.884.800;13.352.059.729.115.500;1;Big room Berlin;Parkviertel;Mitte;2;25;0.13;Private room
1;1;8194642;Susanne;18649149;14/10/2018;5.249.922.430.164.600;13.414.816.175.999.100;2;Cozy transit space in Kreuzberg;Südliche Friedrichstadt;Friedrichshain-Kreuzberg;50;26;2.75;Shared room
30;1;108088817;Jenny;16470400;23/10/2018;5.248.897.958.021.510;13.451.724.674.374.200;1;Nice and comfortable room in Berlin, Alt Treptow;Alt  Treptow;Treptow - Köpenick;53;27;2.36;Private room
159;1;4105067;Phuong;25184841;14/08/2018;52.471.928.605.811.300;1.343.033.196.791.670;2;Room in Neukölln;Neuköllner Mitte/Zentrum;Neukölln;1;28;0.35;Private room
0;1;17340959;Quique;13501425;;52.491.744.808.297.100;133.880.880.405.338;5;Beautiful room Kreuzberg;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;0;29;;Private room
11;1;223502197;Ela;29700633;;52.517.205.132.594.200;13.458.159.505.941.100;1;Cosy room in Friedrichshain;Frankfurter Allee Nord;Friedrichshain-Kreuzberg;0;30;;Private room
240;1;4904972;Paula;1292808;03/11/2018;524.992.767.288.692;1.340.786.563.181.680;4;Central private room next to the canal.;Südliche Friedrichstadt;Friedrichshain-Kreuzberg;52;31;0.82;Private room
72;1;10288311;Maggie;11369410;19/10/2018;5.248.740.858.044.670;133.176.009.236.465;2;schönes helles Zimmer/ bright nice room, City-West;Barstraße;Charlottenburg-Wilm.;31;32;0.97;Private room
0;1;9257826;Adi;18788249;07/06/2017;52.476.845.791.391.300;13.439.787.656.750.400;3;Cozy apartment in lively Neukölln!;Rixdorf;Neukölln;2;33;0.11;Entire home/apt
30;1;5730723;Jean-Louis;1604434;18/10/2018;5.247.421.773.448.260;13.444.430.132.756.000;3;Big bright room on Richard Platz;Rixdorf;Neukölln;265;34;4.31;Private room
0;1;2143592;Marc;10095476;18/04/2016;5.250.147.747.396.870;1.341.592.397.304.700;2;Studio in vibrant Kreuzberg Berlin;nördliche Luisenstadt;Friedrichshain-Kreuzberg;4;35;0.12;Entire home/apt
0;1;3218556;Marc;20131615;28/09/2018;5.253.549.007.738.770;1.344.014.052.292.840;2;Cozy and stylish room for your time in Berlin;Prenzlauer Berg Ost;Pankow;43;36;2.86;Private room
0;1;47766136;Christian;9179662;31/08/2016;52.492.194.227.947.000;13.427.308.096.380.000;14;50qm Altbauwohnung nähe Maybachufer;Reuterstraße;Neukölln;3;37;0.1;Entire home/apt
1;1;122355992;Neirin;17872989;11/10/2018;5.248.056.796.363.930;13.432.097.380.898.800;3;Light and Spacious;Neuköllner Mitte/Zentrum;Neukölln;24;38;1.48;Private room
290;1;70432978;Francisco;16533781;09/10/2018;5.252.279.007.968.450;13.453.316.531.257.300;2;nice and quite room in berlin/friedrichshain;Frankfurter Allee Nord;Friedrichshain-Kreuzberg;50;39;2.23;Private room
0;1;4585514;Maciej;16714541;11/01/2018;52.499.464.604.750.400;13.403.893.899.896.800;5;Cozy apartment in Kreuzberg;Südliche Friedrichstadt;Friedrichshain-Kreuzberg;7;40;0.32;Entire home/apt
0;1;34727209;Faima;6634634;02/10/2018;5.247.462.959.060.810;13.424.881.602.914.000;3;Cozy Apartment in Neukölln;Schillerpromenade;Neukölln;6;41;0.16;Private room
0;1;44376435;Dina;18676113;04/06/2017;52.502.983.683.003.200;13.296.196.829.700.200;2;Big and cozy room for rent;Neue Kantstraße;Charlottenburg-Wilm.;2;42;0.11;Private room
0;1;13371930;Mirko;9206174;02/07/2017;5.255.286.526.916.360;13.411.282.265.304.500;90;Schivel 3;Prenzlauer Berg Nordwest;Pankow;3;43;0.08;Entire home/apt
3;1;125552056;Kylo;21795570;03/11/2018;5.248.976.569.848.640;13.403.295.126.764.200;2;Kreuzberg, tolle Lage, ruhige Erdgeschoss Wohnung,;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;71;44;6.09;Entire home/apt
165;1;11763608;Marie;4822074;20/08/2018;5.251.180.030.617.720;13.458.938.875.719.000;4;Beautiful apartment - best location;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;17;45;0.36;Entire home/apt
0;1;31847112;Sibulele;9793842;02/01/2017;52.502.303.962.117.500;13.452.882.414.387.100;1;Comfy flat in the heart of Berlin!;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;4;46;0.11;Entire home/apt
54;1;2253917;Jude;16432848;31/10/2018;525.027.217.334.469;13.451.051.649.822.700;3;Stylish Room + Private Bathroom in Industrial Apt;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;26;47;1.19;Private room
0;1;22686230;Zenia;13800647;02/01/2017;5.249.266.445.462.820;13.357.114.619.098.700;2;Stort rummelig værelse, i skønne Schöneberg Berlin;Schöneberg-Nord;Tempelhof - Schöneberg;1;48;0.04;Private room
103;2;3171163;Roi;2566846;21/10/2018;52.499.176.481.181.600;13.342.541.698.224.300;2;Luxury Apt & SAUNA on KuDamm/KaDeWe;Schöneberg-Nord;Tempelhof - Schöneberg;214;49;3.82;Entire home/apt
0;1;3634149;Elke;1268889;;524.965.411.334.472;13.413.629.217.828.100;365;One Year Sublet in Kreuzberg;Südliche Friedrichstadt;Friedrichshain-Kreuzberg;0;50;;Entire home/apt
164;5;203313206;Margret;27166438;03/11/2018;5.255.487.329.716.050;1.338.067.073.068.430;2;Zimmer in Berlin - genieße den goldenen Herbst;Wedding Zentrum;Mitte;2;51;2.0;Private room
35;1;37500287;Marie;21891484;02/04/2018;52.510.352.237.091.200;13.404.141.582.570.800;2;Private-Room in cosy Berlin Mitte apartment;Regierungsviertel;Mitte;1;52;0.14;Private room
0;1;3684735;Adèle;8337558;;52.491.980.408.625.400;13.417.223.858.908.600;7;Very central flat in Berlin!;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;0;53;;Entire home/apt
35;3;1285017;Katrin;27246695;01/09/2018;52.562.399.621.121.600;13.399.544.701.238.100;2;Quiet Apartment all in Pankow Flora Kiez;Pankow Zentrum;Pankow;2;54;0.82;Entire home/apt
0;1;79507863;Clemens;13670189;06/02/2018;5.249.026.831.136.190;13.394.669.543.757.600;3;Special appartment in Kreuzberg;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;4;55;0.14;Entire home/apt
0;3;1968246;Sabine;439631;20/08/2018;52.537.835.651.192.300;1.342.852.670.670.660;180;2 room stylish near Mauerpark  WLAN;Prenzlauer Berg Süd;Pankow;19;56;0.32;Entire home/apt
88;1;4838842;Roland;24415685;20/07/2018;5.253.114.201.924.310;13.398.226.108.987.100;4;Lovely quiet room in the heart of Berlin;Brunnenstr. Süd;Mitte;8;57;1.4;Private room
303;2;5240753;Christiane;965074;05/09/2018;5.240.711.995.857.190;13.533.014.984.702.100;1;Zimmer EFH, Pool, Garten, Terrassen;Altglienicke;Treptow - Köpenick;46;58;0.86;Private room
0;1;39998058;Aouefa;7832127;02/07/2018;52.470.465.843.931.600;13.435.061.454.901.200;3;Cozy Apt w balcon at Körnerpark;Neuköllner Mitte/Zentrum;Neukölln;10;59;0.26;Entire home/apt
0;5;43028367;Christine;16425302;;5.251.815.365.744.080;13.460.715.806.327.000;2;xmas & new years in berlin cosy private room;Frankfurter Allee Nord;Friedrichshain-Kreuzberg;0;60;;Private room
11;2;20928021;Vivien;29391809;;52.523.412.704.459.200;13.329.088.892.868.600;2;Ganze Wohnung, frisch renovierter Altbau, Central;Moabit West;Mitte;0;61;;Entire home/apt
2;1;175151900;Nelson;23468874;29/10/2018;52.526.430.341.498.500;1.338.887.939.522.800;2;Cozy room in the heart of Berlin;Alexanderplatz;Mitte;20;62;2.42;Private room
178;1;142629020;Dominik;20067894;12/10/2018;52.445.954.392.645.800;13.515.258.689.364.300;2;Schöne 2 Zimmerwohnung mit Balkon (Ca 58qm);Johannisthal;Treptow - Köpenick;5;63;0.34;Entire home/apt
365;3;122012813;Kim - BELVILLA;21657153;;5.241.728.758.631.640;13.166.893.965.981.300;2;Ground floor apartment in one of the most beautiful districts of Berlin with terrace;Zehlendorf  Südwest;Steglitz - Zehlendorf;0;64;;Entire home/apt
0;1;11806912;DomYori;14035368;02/08/2016;5.250.932.415.812.580;13.448.230.930.615.100;5;FRIEDRICHSHAIN spacious&quiet family apartment;Karl-Marx-Allee-Süd;Friedrichshain-Kreuzberg;1;65;0.04;Private room
0;1;22358988;Iván;9695108;;5.248.327.267.723.530;13.442.526.556.760.900;3;Room in amazing Kreuzberg-Neukoln;Rixdorf;Neukölln;0;66;;Private room
0;1;10120269;Mirjana;1958052;16/08/2018;52.549.433.492.683.900;13.459.657.425.705.100;5;Sunny Loft near Prenzlauer Berg;Weißensee;Pankow;11;67;0.21;Entire home/apt
32;1;6817854;Bibu;1251299;28/10/2018;52.534.019.361.774.000;13.396.519.061.214.100;3;sunny and cosy;Brunnenstr. Süd;Mitte;188;68;2.86;Private room
320;1;13675833;Jeff;29676958;;5.249.544.630.793.490;1.333.631.063.055.700;3;Air-Con, central, & bathing in sunlight!;Düsseldorfer Straße;Charlottenburg-Wilm.;0;69;;Entire home/apt
0;1;22791173;Roberta Waris;16172094;04/06/2017;5.251.887.911.385.570;1.342.824.017.683.040;2;Live Berlin History! Central room with super-view;Karl-Marx-Allee-Süd;Friedrichshain-Kreuzberg;3;70;0.17;Private room
0;1;37459856;Daeng;7152747;31/07/2015;5.250.226.699.443.880;13.426.703.919.176.100;7;115qm Flat@Heart of Kreuzberg;nördliche Luisenstadt;Friedrichshain-Kreuzberg;1;71;0.03;Entire home/apt
0;1;41056012;Felix;7800129;05/04/2016;5.254.396.203.555.840;13.358.363.695.852.200;2;Nice 56 m² Flat;Wedding Zentrum;Mitte;7;72;0.18;Entire home/apt
205;1;3713985;Judith;15125369;;524.854.236.102.035;13.348.901.964.422.900;3;Wonderful 3 Bedr. Apartment in heart of Schöneberg;Schöneberg-Süd;Tempelhof - Schöneberg;0;73;;Entire home/apt
7;1;162810506;Waleed;23635662;03/11/2018;52.524.969.631.006.100;13.414.030.342.564.000;3;DESIGNER ROOFTOP LOFT +bikes +balcony +central;Alexanderplatz;Mitte;50;74;6.3;Entire home/apt
180;2;35984762;Lutz;21423578;05/11/2018;5.243.042.574.556.180;13.263.572.984.960.500;2;fewo flat 1;Teltower Damm;Steglitz - Zehlendorf;18;75;1.53;Entire home/apt
365;1;1456872;Dot;279344;15/10/2018;5.253.013.306.452.740;13.404.397.811.886.700;2;Happy-haven in the heart of Berlin;Brunnenstr. Süd;Mitte;42;76;0.52;Private room
0;1;18952840;Martin;3713261;05/08/2018;524.758.158.217.316;1.342.274.317.622.860;4;YOU WILL LOVE IT! ;Schillerpromenade;Neukölln;12;77;0.23;Entire home/apt
0;3;23084835;Giuliano;22112874;08/08/2018;5.248.756.896.035.850;1.343.132.539.367.750;1;Cozy Flat in popular XBerg/Neukölln REUTERKIEZ;Reuterstraße;Neukölln;2;78;0.35;Entire home/apt
246;1;24861887;Thomas;16401216;;5.250.543.180.482.000;13.465.257.299.160.300;3;Inspiring & Positive Apartment;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;0;79;;Private room
0;1;25673750;Paul;22145927;;52.501.612.429.813.300;1.336.307.872.811.920;2;Appartment in the Heart of Berlin;Tiergarten Süd;Mitte;0;80;;Entire home/apt
342;17;34705166;Johannes;28909682;;5.252.325.386.703.440;13.454.213.720.203.300;2;Nähe Petersburger Strasse;Frankfurter Allee Nord;Friedrichshain-Kreuzberg;0;81;;Entire home/apt
319;2;551159;Lauri;106331;20/10/2018;52.533.703.148.190.800;13.436.699.040.185.600;60;Beautiful flat in Prenzlauer Berg;Prenzlauer Berg Süd;Pankow;91;82;1.0;Entire home/apt
251;2;91856831;Ramon;21560531;29/07/2018;5.252.885.311.336.220;13.372.303.597.648.700;180;designer condo@riverfront +3min to Central Station;Moabit Ost;Mitte;29;83;2.35;Entire home/apt
40;1;1399741;Michelle;10219452;30/09/2018;52.542.142.243.763.100;13.371.761.285.548.000;2;Mitte/Wedding Central Apartment;Brunnenstr. Nord;Mitte;86;84;2.48;Entire home/apt
0;2;16096955;Thomas;24769894;04/09/2018;5.247.787.024.090.270;13.436.808.325.361.500;2;Sunny and peaceful big flat in vibrant district;Neuköllner Mitte/Zentrum;Neukölln;3;85;1.15;Entire home/apt
94;1;77259124;Kris;13489704;13/10/2018;52.522.699.118.600.000;13.387.809.835.005.800;5;Beautiful Apartment In Central Berlin!! (44 sq.m.);Alexanderplatz;Mitte;86;86;2.95;Entire home/apt
275;10;163384;Alan & Kasia;322463;31/10/2018;52.540.525.990.177.500;1.343.765.050.624.430;3;Great value in Prenzlauer Berg, free parking;Prenzlauer Berg Ost;Pankow;273;87;3.33;Entire home/apt
23;1;8254123;Franca;15055087;27/10/2018;52.545.738.506.734.600;13.417.632.503.984.000;4;Kids friendly & Cosy Nest in the Heart of Pberg!;Helmholtzplatz;Pankow;30;88;1.16;Entire home/apt
0;2;312373;Christian;7634879;;5.255.026.652.123.750;13.405.251.245.418.700;14;Flat in great area Prenzlauer Berg;Prenzlauer Berg Nordwest;Pankow;0;89;;Entire home/apt
212;1;136662540;Oliver;25861012;25/08/2018;5.251.513.855.627.770;13.456.509.927.548.000;91;Zentrales Friedrichshain in historischem Gebäude;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;1;90;0.4;Entire home/apt
357;5;146257153;Team Hotel Elba;20615243;;52.499.844.536.366.700;1.331.800.058.711.350;1;Komfort Doppelbett-Zimmer 2;Kurfürstendamm;Charlottenburg-Wilm.;0;91;;Entire home/apt
311;1;77214209;Ali;15491436;30/12/2017;5.245.465.348.050.950;1.335.375.536.020.540;1;Apartment in Villa, 75 m2;Albrechtstr.;Steglitz - Zehlendorf;7;92;0.28;Entire home/apt
0;3;112104756;Veronika;16961383;22/09/2018;525.394.489.490.311;13.406.846.343.483.400;2;Super nettes Studio;Prenzlauer Berg Südwest;Pankow;8;93;0.38;Entire home/apt
353;19;59442407;Bernhard;26970421;04/11/2018;52.529.785.639.911.000;13.379.209.410.404.800;1;Living in the Center of Berlin (1.9/6.5);Alexanderplatz;Mitte;11;94;4.93;Entire home/apt
12;1;13632665;Sophie;2689713;20/05/2018;52.522.806.658.583.800;1.340.490.679.302.960;3;Berlin@its best: central,quiet&cozy;Alexanderplatz;Mitte;61;95;1.1;Private room
30;1;127513543;Kim Und Roman;20975388;22/10/2018;5.253.552.923.576.060;13.374.975.155.248.200;2;LUXURY COZY HOME in MITTE;Alexanderplatz;Mitte;17;96;1.32;Entire home/apt
0;1;125661208;Lotte;18204674;12/08/2018;52.474.809.058.360.800;13.319.737.248.447.000;3;Ruhig und zentral am Rüdesheimer Platz;Wiesbadener Straße;Charlottenburg-Wilm.;7;97;0.38;Entire home/apt
0;1;21767481;Matilde;18745706;05/07/2018;5.250.626.883.601.010;13.415.423.176.066.000;3;Stunning light filled apartment in Kreuzberg/Mitte;Alexanderplatz;Mitte;10;98;0.6;Entire home/apt
0;1;40418255;Niklas;18176847;01/10/2018;5.248.197.049.575.510;13.438.885.692.413.200;2;Sunny and spacious apartment in Neukölln!;Reuterstraße;Neukölln;11;99;0.63;Entire home/apt
0;1;25130250;Markusmüller;4884695;;5.253.250.049.935.540;13.438.926.814.959.600;1;Room for 2 in Prenzlauer Berg;Prenzlauer Berg Süd;Pankow;0;100;;Private room
364;1;15664854;Cindy;22373370;27/09/2018;5.253.033.920.709.970;134.055.618.555.952;1;Calm island in the middle of everything;Brunnenstr. Süd;Mitte;9;101;1.1;Private room
0;1;315681;Mirjam;64590;31/05/2018;52.494.970.325.600.600;13.423.991.494.661.800;2;Great apt. directly on the canal!;südliche Luisenstadt;Friedrichshain-Kreuzberg;34;102;0.39;Entire home/apt
79;1;214317062;Thira;28771782;04/11/2018;52.510.603.983.692.700;13.466.084.888.847.900;1;Berlin Apartment;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;4;103;4.0;Entire home/apt
331;7;6099328;Josty-Brauerei;1273941;17/09/2018;5.253.200.477.299.700;13.395.277.431.836.800;3;apartment 3_penthouse - downtown;Brunnenstr. Süd;Mitte;59;104;0.91;Entire home/apt
299;2;41295048;Josef;7838754;20/10/2018;52.521.213.540.299.000;13.454.259.559.863.200;3;Stylish colorful apartment in FH-K;Frankfurter Allee Nord;Friedrichshain-Kreuzberg;91;105;2.36;Entire home/apt
360;16;102979040;Team Suite030;26549470;;525.482.417.572.212;13.215.986.054.310.100;3;2-Zimmer Design-Penthouse auf der Insel Eiswerder;Spandau Mitte;Spandau;0;106;;Entire home/apt
247;1;3316798;Elen;753152;12/10/2018;525.483.796.965.625;13.402.255.330.549.400;1;Nice and spacious attic;Prenzlauer Berg Nordwest;Pankow;70;107;1.04;Entire home/apt
7;1;5615855;Sebastian;2945314;17/10/2018;5.254.629.456.913.490;13.408.817.253.131.600;4;Penthouse at Mauerpark with Balcony;Prenzlauer Berg Nordwest;Pankow;29;108;0.57;Entire home/apt
0;1;10301662;Eva-Maria;13667794;;52.501.227.499.404.900;13.348.268.028.887.300;25;Place for a big family;Schöneberg-Nord;Tempelhof - Schöneberg;0;109;;Entire home/apt
35;1;65936976;Tama;27752287;24/10/2018;5.248.025.133.617.370;13.427.708.667.488.100;3;NEW! 3 Rooms apartment in heart of Neukolln;Neuköllner Mitte/Zentrum;Neukölln;3;110;2.0;Private room
340;11;155105708;Sören;22217844;24/10/2018;525.105.537.568.724;13.288.804.922.333.900;1;SC_1 Family 73 sqm Apt. 3 rooms + balcony + lift;Schloß Charlottenburg;Charlottenburg-Wilm.;49;111;4.54;Entire home/apt
207;1;53006301;Laura;23442657;02/04/2018;5.250.790.688.264.240;13.460.703.418.179.700;1;Berlin-Friedrichshain modernes 2 Zimmer Apartment;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;1;112;0.14;Entire home/apt
315;5;596097;Michael;18380503;03/10/2018;5.249.584.739.062.830;13.322.337.428.015.300;2;come in and feel perfect in top area near Kudamm;Düsseldorfer Straße;Charlottenburg-Wilm.;18;113;1.02;Entire home/apt
176;19;59442407;Bernhard;26969620;30/10/2018;52.536.977.999.171.900;13.411.908.054.385.100;1;Stay in Prenzl' Berg the heart of central BLN 7.4;Prenzlauer Berg Südwest;Pankow;6;114;1.98;Entire home/apt
46;1;19887810;Alexandra;18087315;06/09/2018;52.525.200.128.800.900;13.404.286.664.405.100;7;Hackescher Markt apartment -  quiet and central;Alexanderplatz;Mitte;13;115;0.68;Entire home/apt
364;16;102979040;Team Suite030;20810849;;5.251.398.994.524.090;13.318.681.240.268.800;60;Apartment w terrace for long-stay in the city West;Otto-Suhr-Allee;Charlottenburg-Wilm.;0;116;;Entire home/apt
294;1;19445864;Joachim;3788727;03/06/2018;5.242.102.836.851.570;1.339.157.356.926.650;3;low priced apartment for 2-7 pers.;Mariendorf;Tempelhof - Schöneberg;12;117;0.23;Entire home/apt
328;1;33547605;Анастасия;11520012;27/10/2018;5.253.206.659.638.390;13.420.508.582.926.300;3;Top location, balcony, even a piano!;Prenzlauer Berg Süd;Pankow;20;118;0.63;Entire home/apt
154;1;125138636;Bob;18148888;04/11/2018;52.528.748.100.745.500;13.405.272.849.029.500;1;Cool Loft with Pool in Berlin Mitte;Alexanderplatz;Mitte;100;119;5.21;Entire home/apt
342;1;2429694;Veronika;10305300;29/10/2018;5.253.831.748.989.570;13.402.980.264.296.400;3;Design-Wohnung am Arkona Platz;Brunnenstr. Süd;Mitte;41;120;1.35;Entire home/apt
364;17;55538702;Khadine;11596217;31/03/2017;5.253.153.725.692.470;13.381.524.531.288.600;90;White Diamond-1Bed in Mitte;Alexanderplatz;Mitte;4;121;0.14;Entire home/apt
87;1;220047704;Ricardo;29204549;05/11/2018;52.525.172.067.581.400;1.342.438.847.994.120;2;Stilvolles Studio in Friedrichshain;Karl-Marx-Allee-Nord;Friedrichshain-Kreuzberg;1;122;1.0;Entire home/apt
0;1;59152389;Leni;11317733;17/09/2017;52.488.606.430.138.300;13.419.066.356.918.600;7;Big and Cozy Apartment Kreuzberg;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;4;123;0.12;Entire home/apt
363;1;120094530;Rolf-Dieter;17659524;15/08/2018;5.253.293.783.417.540;1.343.230.599.103.660;60;Prenzlauer Berg, Charming for living and business;Prenzlauer Berg Süd;Pankow;8;124;0.44;Entire home/apt
253;8;190957759;Stella & Lara;28378483;04/11/2018;5.249.502.261.544.920;1.344.292.543.570.250;1;Apartment 9 in Kreuzberg-Berlin;südliche Luisenstadt;Friedrichshain-Kreuzberg;13;125;7.8;Entire home/apt
38;1;7805492;Dagmar;28943438;03/11/2018;5.253.496.593.660.080;1.343.907.654.433.700;5;Spacious 1500sqft./140qm duplex in Prenzlauer Berg;Prenzlauer Berg Ost;Pankow;1;126;1.0;Entire home/apt
0;2;34385521;René;20382969;22/08/2017;5.252.140.681.939.300;1.345.377.744.846.040;4;Bright and cosy private room in Friedrichshain;Frankfurter Allee Nord;Friedrichshain-Kreuzberg;1;0;0.07;Private room
0;1;83537099;Aaron;14213245;04/11/2018;52.497.467.070.185.700;13.406.760.206.696.900;3;Artsy historic apartment in the heart of Berlin :);Südliche Friedrichstadt;Friedrichshain-Kreuzberg;89;128;3.22;Entire home/apt
330;2;50654245;Ruth;9836101;28/10/2018;52.548.268.590.320.700;13.458.023.165.276.200;2;Charming apartment;Weißensee;Pankow;30;129;0.99;Entire home/apt
0;1;3683625;Antonia;15415032;29/09/2018;5.247.553.712.466.740;1.342.198.657.990.910;3;Modern Design Apartment in Schillerkiez Neukölln;Schillerpromenade;Neukölln;14;130;0.62;Entire home/apt
252;1;4984031;Charlotte;3419380;22/09/2018;5.248.631.926.043.400;1.337.389.938.795.590;3;Designer Apartment in Berlin K'berg;Schöneberg-Süd;Tempelhof - Schöneberg;27;131;0.58;Entire home/apt
336;11;63838688;Enrico;11955458;05/09/2018;5.250.335.699.948.800;1.330.300.637.094.920;3;Kudamm Lage ruhige Altbauwohnung;Neue Kantstraße;Charlottenburg-Wilm.;5;132;0.16;Entire home/apt
155;16;87442687;Babett;16821096;01/11/2018;5.250.336.858.631.540;13.391.017.567.689.300;5;F17  luxurious furnished maisonette apartment;Südliche Friedrichstadt;Friedrichshain-Kreuzberg;49;133;2.32;Entire home/apt
0;1;80286078;Franziska;16255861;23/03/2017;52.531.197.510.834.600;13.432.876.897.392.500;2;Central, Clean & Cozy in Prenzlauerberg;Prenzlauer Berg Süd;Pankow;1;134;0.05;Entire home/apt
